Timestamp,Zone,Tilt_deg,GNSS_disp_mm,PorePressure_kPa,SoilMoisture_pct,Rainfall_mm_per_hr,SeismicEnergy_J,Event_Label
2025-09-01 05:00:00,B1,0.4539,7.782,30.211,7.961,0.0,0.006067,0
2025-09-01 06:00:00,B1,0.4356,7.5,29.844,7.399,0.0,0.024329,0
2025-09-01 07:00:00,B1,0.4475,7.896,28.472,6.951,0.0,0.026943,0
2025-09-01 08:00:00,B1,0.4407,7.359,29.242,8.681,0.0,0.014545,0
2025-09-01 09:00:00,B1,0.4241,7.379,28.012,8.395,0.0,0.031103,0
2025-09-01 10:00:00,B1,0.4375,7.891,28.656,7.782,0.0,0.014949,0
2025-09-01 11:00:00,B1,0.4307,7.203,28.072,8.591,0.0,0.037348,0
2025-09-01 12:00:00,B1,0.4286,7.149,27.629,8.061,0.0,0.010499,0
2025-09-01 13:00:00,B1,0.4318,7.22,28.205,8.522,0.0,0.01832,0
2025-09-01 14:00:00,B1,0.3953,7.785,25.335,7.417,0.0,0.01428,0
2025-09-01 15:00:00,B1,0.4013,8.128,26.938,8.209,0.0,0.007351,0
2025-09-01 16:00:00,B1,0.4126,7.731,26.174,8.628,0.0,0.010119,0
2025-09-01 17:00:00,B1,0.4083,7.596,26.709,8.644,0.0,0.033637,0
2025-09-01 18:00:00,B1,0.401,7.774,27.212,7.687,0.0,0.019313,0
2025-09-01 19:00:00,B1,0.408,6.98,27.416,8.005,0.0,0.007536,0
2025-09-01 20:00:00,B1,0.4128,7.761,23.937,8.234,0.0,0.012106,0
2025-09-01 21:00:00,B1,0.4078,7.212,24.456,7.705,0.0,0.034542,0
2025-09-01 22:00:00,B1,0.4279,8.364,25.312,8.857,0.0,0.011711,0
2025-09-01 23:00:00,B1,0.4183,7.517,25.55,8.305,0.0,0.001814,0
2025-09-02 00:00:00,B1,0.4246,7.936,24.381,8.531,0.0,0.013636,0
2025-09-02 01:00:00,B1,0.4453,7.606,24.421,7.585,0.0,0.005257,0
2025-09-02 02:00:00,B1,0.4204,7.972,23.499,8.058,0.0,0.036269,0
2025-09-02 03:00:00,B1,0.4496,7.351,23.776,7.841,0.0,0.002985,0
2025-09-02 04:00:00,B1,0.4454,7.448,23.472,8.05,0.0,0.000828,0
2025-09-02 05:00:00,B1,0.4451,7.641,22.932,8.105,0.0,0.018646,0
2025-09-02 06:00:00,B1,0.4649,7.735,22.927,7.575,0.0,0.026178,0
2025-09-02 07:00:00,B1,0.4445,7.077,23.226,8.536,0.0,0.019454,0
2025-09-02 08:00:00,B1,0.4695,8.398,23.762,8.216,0.0,0.029477,0
2025-09-02 09:00:00,B1,0.4397,7.669,24.895,8.266,1.724,0.028448,0
2025-09-02 10:00:00,B1,0.4472,7.635,24.858,10.391,2.676,0.003292,0
2025-09-02 11:00:00,B1,0.4363,8.368,30.296,13.734,4.563,0.028555,0
2025-09-02 12:00:00,B1,0.4401,7.458,35.905,17.566,7.009,0.004234,0
2025-09-02 13:00:00,B1,0.4386,8.246,41.742,23.474,9.78,0.004794,0
2025-09-02 14:00:00,B1,0.4385,8.691,52.372,31.22,12.671,0.042922,0
2025-09-02 15:00:00,B1,0.4117,7.651,64.651,38.118,15.491,0.026855,0
2025-09-02 16:00:00,B1,0.4199,7.157,77.771,48.318,18.067,0.001304,0
2025-09-02 17:00:00,B1,0.419,8.034,94.27,57.513,20.244,0.0182,0
2025-09-02 18:00:00,B1,0.4355,7.724,111.067,67.303,21.894,0.016856,0
2025-09-02 19:00:00,B1,0.4081,7.407,126.517,78.386,22.924,0.040975,0
2025-09-02 20:00:00,B1,0.4022,7.518,145.251,87.169,23.274,0.004516,0
2025-09-02 21:00:00,B1,0.4475,7.464,160.593,96.368,22.924,0.014679,0
2025-09-02 22:00:00,B1,0.4282,8.521,175.203,100.0,21.894,0.025541,0
2025-09-02 23:00:00,B1,0.4465,6.977,189.032,100.0,20.244,0.042332,0
2025-09-03 00:00:00,B1,0.4574,7.927,201.342,100.0,18.067,0.017533,0
2025-09-03 01:00:00,B1,0.4441,8.241,208.549,100.0,15.491,0.007981,0
2025-09-03 02:00:00,B1,0.4639,8.322,213.629,100.0,12.671,0.017124,0
2025-09-03 03:00:00,B1,0.4463,7.162,216.549,100.0,9.78,0.010191,0
2025-09-03 04:00:00,B1,0.473,8.152,218.096,100.0,7.009,0.015289,0
2025-09-03 05:00:00,B1,0.4774,8.461,217.396,100.0,4.563,0.023124,0
2025-09-03 06:00:00,B1,0.4801,9.577,215.023,97.219,2.676,0.030295,0
2025-09-03 07:00:00,B1,0.4768,7.854,211.832,90.906,1.724,0.026264,0
2025-09-03 08:00:00,B1,0.471,9.138,206.27,85.363,0.0,0.012682,0
2025-09-03 09:00:00,B1,0.4759,7.917,200.825,77.094,0.0,0.004671,0
2025-09-03 10:00:00,B1,0.4708,8.183,197.963,72.884,0.0,0.020785,0
2025-09-03 11:00:00,B1,0.4704,7.786,192.83,67.007,0.0,0.033161,0
2025-09-03 12:00:00,B1,0.4646,8.109,188.778,62.029,0.0,0.010193,0
2025-09-03 13:00:00,B1,0.447,8.065,185.158,58.576,0.0,0.020436,0
2025-09-03 14:00:00,B1,0.4443,8.814,179.429,53.611,0.0,0.029632,0
2025-09-03 15:00:00,B1,0.4478,7.705,175.243,51.046,0.0,0.005994,0
2025-09-03 16:00:00,B1,0.4464,8.021,171.095,47.944,0.0,0.028022,0
2025-09-03 17:00:00,B1,0.4393,7.8,167.908,44.378,0.0,0.036698,0
2025-09-03 18:00:00,B1,0.4262,8.208,165.441,41.915,0.0,0.023285,0
2025-09-03 19:00:00,B1,0.4514,7.755,160.953,38.83,0.0,0.046267,0
2025-09-03 20:00:00,B1,0.434,8.141,157.208,35.893,0.0,0.036189,0
2025-09-03 21:00:00,B1,0.4508,8.67,154.179,34.431,0.0,0.020674,0
2025-09-03 22:00:00,B1,0.4739,8.732,150.11,31.517,0.0,0.005748,0
2025-09-03 23:00:00,B1,0.4554,7.928,148.46,29.444,0.0,0.01924,0
2025-09-04 00:00:00,B1,0.4574,7.76,144.941,28.713,0.0,0.015171,0
2025-09-04 01:00:00,B1,0.4737,8.71,140.068,26.682,0.0,0.013689,0
2025-09-04 02:00:00,B1,0.4732,7.839,137.781,24.395,0.0,0.024224,0
2025-09-04 03:00:00,B1,0.4805,8.997,135.043,23.136,0.0,0.045034,0
2025-09-04 04:00:00,B1,0.4959,8.663,130.305,22.37,0.3,0.053702,0
2025-09-04 05:00:00,B1,0.4807,8.033,129.98,22.583,0.376,0.001128,0
2025-09-04 06:00:00,B1,0.4939,8.139,127.169,20.58,0.528,0.01279,0
2025-09-04 07:00:00,B1,0.5039,7.905,123.631,21.327,0.732,0.040114,0
2025-09-04 08:00:00,B1,0.484,8.475,121.598,19.646,0.974,0.001927,0
2025-09-04 09:00:00,B1,0.4837,9.003,121.299,19.913,1.246,0.017377,0
2025-09-04 10:00:00,B1,0.4915,8.337,120.179,18.335,1.537,0.011092,0
2025-09-04 11:00:00,B1,0.4957,8.984,119.509,19.64,1.841,0.004266,0
2025-09-04 12:00:00,B1,0.4692,8.1,118.561,21.055,2.149,0.025838,0
2025-09-04 13:00:00,B1,0.4652,8.186,116.419,20.97,2.454,0.014439,0
2025-09-04 14:00:00,B1,0.4507,8.1,117.404,21.526,2.749,0.048732,0
2025-09-04 15:00:00,B1,0.4696,8.738,117.815,22.182,3.026,0.009205,0
2025-09-04 16:00:00,B1,0.4509,8.854,117.39,24.583,3.28,0.002572,0
2025-09-04 17:00:00,B1,0.4568,8.939,118.263,24.575,3.505,0.016475,0
2025-09-04 18:00:00,B1,0.4644,9.345,119.5,25.457,3.696,0.035919,0
2025-09-04 19:00:00,B1,0.4349,8.454,120.254,26.973,3.849,0.015629,0
2025-09-04 20:00:00,B1,0.4709,8.04,120.437,28.721,3.96,0.010109,0
2025-09-04 21:00:00,B1,0.4523,8.517,121.696,29.869,4.028,0.020157,0
2025-09-04 22:00:00,B1,0.4686,8.534,122.213,29.443,4.051,0.011936,0
2025-09-04 23:00:00,B1,0.487,7.973,123.081,30.795,4.028,0.023795,0
2025-09-05 00:00:00,B1,0.4894,8.012,123.521,31.564,3.96,0.000826,0
2025-09-05 01:00:00,B1,0.4905,8.082,123.81,32.152,3.849,0.000149,0
2025-09-05 02:00:00,B1,0.493,8.441,124.498,32.648,3.696,0.017882,0
2025-09-05 03:00:00,B1,0.4875,7.998,124.865,32.822,3.505,0.00694,0
2025-09-05 04:00:00,B1,0.4934,8.91,125.223,32.661,3.28,0.023597,0
2025-09-05 05:00:00,B1,0.4958,9.118,124.595,33.384,3.026,0.022808,0
2025-09-05 06:00:00,B1,0.504,8.608,125.134,33.495,2.749,0.002514,0
2025-09-05 07:00:00,B1,0.4931,7.5,123.812,33.374,2.454,0.021079,0
2025-09-05 08:00:00,B1,0.4861,7.952,123.488,30.893,2.149,0.012663,0
2025-09-05 09:00:00,B1,0.5009,8.659,121.692,31.432,1.841,0.028522,0
2025-09-05 10:00:00,B1,0.4833,8.328,119.823,30.225,1.537,0.009724,0
2025-09-05 11:00:00,B1,0.4761,9.499,118.366,29.356,1.246,0.002799,0
2025-09-05 12:00:00,B1,0.4807,8.83,117.539,28.21,0.974,0.020289,0
2025-09-05 13:00:00,B1,0.4664,9.192,116.241,26.904,0.732,0.002166,0
2025-09-05 14:00:00,B1,0.4917,8.652,114.448,26.299,0.528,0.002202,0
2025-09-05 15:00:00,B1,0.4672,7.674,111.512,25.653,0.376,0.008752,0
2025-09-05 16:00:00,B1,0.4845,8.533,109.219,23.974,0.3,0.036201,0
2025-09-05 17:00:00,B1,0.4349,9.517,107.964,23.276,0.0,0.015838,0
2025-09-05 18:00:00,B1,0.4669,9.104,104.123,21.444,0.0,0.03143,0
2025-09-05 19:00:00,B1,0.4697,8.764,102.189,19.628,0.015,0.014964,0
2025-09-05 20:00:00,B1,0.4619,7.94,99.871,18.501,0.027,0.006656,0
2025-09-05 21:00:00,B1,0.461,9.161,98.613,17.774,0.051,0.018739,0
2025-09-05 22:00:00,B1,0.4867,8.294,96.492,17.572,0.082,0.014756,0
2025-09-05 23:00:00,B1,0.4943,9.1,94.009,16.881,0.114,0.03316,0
2025-09-06 00:00:00,B1,0.4863,8.226,94.19,16.318,0.145,0.043019,0
2025-09-06 01:00:00,B1,0.4876,9.506,90.473,16.434,0.171,0.006868,0
2025-09-06 02:00:00,B1,0.4912,8.313,88.387,15.067,0.19,0.001996,0
2025-09-06 03:00:00,B1,0.5117,9.289,88.241,15.132,0.2,0.017833,0
2025-09-06 04:00:00,B1,0.5208,8.292,86.56,14.927,0.2,0.024358,0
2025-09-06 05:00:00,B1,0.485,9.18,83.611,13.186,0.19,0.019378,0
2025-09-06 06:00:00,B1,0.5265,8.509,82.289,12.421,0.171,0.001444,0
2025-09-06 07:00:00,B1,0.5114,9.105,80.865,12.686,0.145,0.03942,0
2025-09-06 08:00:00,B1,0.4963,8.622,80.275,13.239,0.114,0.018835,0
2025-09-06 09:00:00,B1,0.5109,8.465,79.333,12.963,0.082,0.000208,0
2025-09-06 10:00:00,B1,0.5019,8.675,76.698,12.139,0.051,0.035684,0
2025-09-06 11:00:00,B1,0.4871,8.698,75.511,11.79,0.027,0.001805,0
2025-09-06 12:00:00,B1,0.4969,8.494,75.047,11.884,0.015,0.005482,0
2025-09-06 13:00:00,B1,0.4782,9.373,73.387,11.502,0.0,0.035838,0
2025-09-06 14:00:00,B1,0.4767,9.151,71.214,11.039,0.0,0.033711,0
2025-09-06 15:00:00,B1,0.4727,8.577,70.551,10.903,0.0,0.018114,0
2025-09-06 16:00:00,B1,0.4821,9.011,68.241,10.409,0.0,0.011569,0
2025-09-06 17:00:00,B1,0.4705,9.297,66.435,10.238,0.0,0.019584,0
2025-09-06 18:00:00,B1,0.481,8.802,66.09,10.501,0.0,0.003297,0
2025-09-06 19:00:00,B1,0.461,8.723,64.605,10.095,0.0,0.006738,0
2025-09-06 20:00:00,B1,0.4851,9.467,63.677,9.957,0.0,0.03891,0
2025-09-06 21:00:00,B1,0.4959,8.586,62.48,9.805,0.0,0.015741,0
2025-09-06 22:00:00,B1,0.4899,10.091,61.62,9.902,0.0,0.026022,0
2025-09-06 23:00:00,B1,0.4937,8.462,60.451,10.142,0.0,0.073084,0
2025-09-07 00:00:00,B1,0.4935,8.717,57.641,10.485,0.0,0.029121,0
2025-09-07 01:00:00,B1,0.5053,8.317,57.137,8.323,0.0,0.009989,0
2025-09-07 02:00:00,B1,0.5163,9.647,56.405,8.495,0.0,0.013849,0
2025-09-07 03:00:00,B1,0.514,9.406,54.838,8.556,0.0,0.0149,0
2025-09-07 04:00:00,B1,0.5096,9.815,54.759,8.548,0.0,0.023335,0
2025-09-07 05:00:00,B1,0.5167,8.327,53.377,9.052,0.0,0.025353,0
2025-09-07 06:00:00,B1,0.5187,8.835,53.998,8.589,0.0,0.032528,0
2025-09-07 07:00:00,B1,0.5036,8.504,51.94,9.631,0.0,0.021957,0
2025-09-07 08:00:00,B1,0.5283,8.907,50.643,9.391,0.0,0.015562,0
2025-09-07 09:00:00,B1,0.5135,8.602,51.304,8.467,0.0,0.011772,0
2025-09-07 10:00:00,B1,0.509,9.301,49.201,7.813,0.0,0.017431,0
2025-09-07 11:00:00,B1,0.5173,8.532,48.048,8.241,0.0,0.01966,0
2025-09-07 12:00:00,B1,0.5163,8.546,46.952,9.016,0.0,0.023953,0
2025-09-07 13:00:00,B1,0.4861,9.053,46.442,8.434,0.0,0.001046,0
2025-09-07 14:00:00,B1,0.4873,8.641,46.759,7.992,0.0,0.01475,0
2025-09-07 15:00:00,B1,0.4933,10.118,45.308,8.21,0.0,0.00893,0
2025-09-07 16:00:00,B1,0.4856,8.518,43.398,7.88,0.0,0.000906,0
2025-09-07 17:00:00,B1,0.4778,10.001,43.75,7.858,0.0,0.021088,0
2025-09-07 18:00:00,B1,0.4743,8.973,44.199,8.776,0.0,0.029188,0
2025-09-07 19:00:00,B1,0.4857,8.668,43.424,8.118,0.0,0.001132,0
2025-09-07 20:00:00,B1,0.4814,8.719,42.829,7.947,0.0,0.030243,0
2025-09-07 21:00:00,B1,0.5092,9.663,40.924,8.474,0.0,0.007709,0
2025-09-07 22:00:00,B1,0.4842,10.166,40.903,8.489,0.0,0.02083,0
2025-09-07 23:00:00,B1,0.4932,8.588,40.939,8.397,0.0,0.010344,0
2025-09-08 00:00:00,B1,0.501,8.957,38.272,7.446,0.0,0.004452,0
2025-09-08 01:00:00,B1,0.4957,8.868,37.804,7.39,0.0,0.025832,0
2025-09-08 02:00:00,B1,0.5221,8.976,38.452,8.988,0.0,0.029637,0
2025-09-08 03:00:00,B1,0.5296,9.221,37.118,7.871,0.0,0.053001,0
2025-09-08 04:00:00,B1,0.5409,9.053,37.592,8.38,0.0,0.009245,0
2025-09-08 05:00:00,B1,0.5238,9.207,36.103,8.287,0.0,0.043309,0
2025-09-08 06:00:00,B1,0.54,9.197,35.011,9.117,0.0,0.019356,0
2025-09-08 07:00:00,B1,0.5328,8.906,35.24,8.254,0.0,0.04349,0
2025-09-08 08:00:00,B1,0.5286,8.926,33.947,8.45,0.0,0.034884,0
2025-09-08 09:00:00,B1,0.5244,8.77,35.049,8.299,0.0,0.006353,0
2025-09-08 10:00:00,B1,0.522,9.163,33.984,8.12,0.0,0.019226,0
2025-09-08 11:00:00,B1,0.5105,9.908,34.16,7.767,0.0,0.001968,0
2025-09-08 12:00:00,B1,0.5021,9.804,32.978,7.601,0.0,0.014423,0
2025-09-08 13:00:00,B1,0.5049,8.991,32.136,8.272,0.0,0.001749,0
2025-09-08 14:00:00,B1,0.5204,9.038,32.339,7.792,0.0,0.025014,0
2025-09-08 15:00:00,B1,0.5029,8.927,31.358,7.985,0.0,0.048606,0
2025-09-08 16:00:00,B1,0.4847,10.079,32.346,7.831,0.0,0.002791,0
2025-09-08 17:00:00,B1,0.4719,8.744,32.625,8.083,0.0,0.008489,0
2025-09-08 18:00:00,B1,0.4835,9.36,31.349,8.642,0.0,0.013802,0
2025-09-08 19:00:00,B1,0.4905,8.902,30.38,8.445,0.0,0.011811,0
2025-09-08 20:00:00,B1,0.5036,8.559,30.815,7.733,0.0,0.035791,0
2025-09-08 21:00:00,B1,0.5136,8.644,30.273,7.671,0.0,0.03294,0
2025-09-08 22:00:00,B1,0.5079,9.403,30.013,7.784,0.0,0.017632,0
2025-09-08 23:00:00,B1,0.4899,9.131,29.032,7.861,0.0,0.020803,0
2025-09-09 00:00:00,B1,0.5236,10.18,28.482,7.325,0.0,0.012997,0
2025-09-09 01:00:00,B1,0.5158,8.355,28.839,7.497,0.0,0.032592,0
2025-09-09 02:00:00,B1,0.5265,8.979,26.776,8.548,0.118,0.027436,0
2025-09-09 03:00:00,B1,0.5284,9.66,28.376,8.86,0.144,0.017317,0
2025-09-09 04:00:00,B1,0.5208,9.111,27.433,9.231,0.197,0.007134,0
2025-09-09 05:00:00,B1,0.5415,9.711,28.135,7.69,0.268,0.004442,0
2025-09-09 06:00:00,B1,0.5467,9.173,26.914,8.591,0.352,0.02501,0
2025-09-09 07:00:00,B1,0.5356,8.676,29.24,8.785,0.447,0.006376,0
2025-09-09 08:00:00,B1,0.5308,8.951,28.732,9.479,0.551,0.016041,0
2025-09-09 09:00:00,B1,0.5237,9.939,28.14,9.865,0.659,0.01426,0
2025-09-09 10:00:00,B1,0.5242,9.096,28.428,9.806,0.77,0.025908,0
2025-09-09 11:00:00,B1,0.5237,10.106,29.029,9.395,0.882,0.033168,0
2025-09-09 12:00:00,B1,0.5364,9.108,30.1,11.678,0.992,0.004496,0
2025-09-09 13:00:00,B1,0.5186,9.699,30.052,10.713,1.098,0.005657,0
2025-09-09 14:00:00,B1,0.4987,9.35,31.636,11.418,1.198,0.018815,0
2025-09-09 15:00:00,B1,0.5134,9.321,32.132,12.296,1.289,0.001419,0
2025-09-09 16:00:00,B1,0.4935,10.186,32.686,13.379,1.371,0.000526,0
2025-09-09 17:00:00,B1,0.5008,9.068,33.111,13.543,1.442,0.05976,0
2025-09-09 18:00:00,B1,0.4899,9.412,33.338,13.915,1.5,0.004803,0
2025-09-09 19:00:00,B1,0.5167,9.792,36.299,13.509,1.545,0.017781,0
2025-09-09 20:00:00,B1,0.5082,10.279,36.352,14.244,1.575,0.044759,0
2025-09-09 21:00:00,B1,0.5091,10.159,36.055,16.104,1.591,0.046881,0
2025-09-09 22:00:00,B1,0.5244,9.717,36.183,16.119,1.591,0.012358,0
2025-09-09 23:00:00,B1,0.5381,9.116,38.377,16.319,1.575,0.029998,0
2025-09-10 00:00:00,B1,0.5064,9.394,39.792,16.15,1.545,0.002201,0
2025-09-10 01:00:00,B1,0.5303,9.249,39.679,17.454,1.5,0.025302,0
2025-09-10 02:00:00,B1,0.5449,9.095,40.239,16.927,1.442,0.025844,0
2025-09-10 03:00:00,B1,0.5498,8.95,41.251,17.015,1.371,0.014291,0
2025-09-10 04:00:00,B1,0.543,9.222,42.976,17.137,1.289,0.028249,0
2025-09-10 05:00:00,B1,0.5552,9.352,42.834,18.132,1.198,0.011533,0
2025-09-10 06:00:00,B1,0.5552,10.079,41.545,18.126,1.098,0.01927,0
2025-09-10 07:00:00,B1,0.57,9.35,43.434,17.48,0.992,0.013933,0
2025-09-10 08:00:00,B1,0.5418,9.454,42.251,17.023,0.882,0.024735,0
2025-09-10 09:00:00,B1,0.5575,9.34,42.574,16.783,0.77,0.008472,0
2025-09-10 10:00:00,B1,0.5451,9.179,42.439,16.667,0.659,0.006053,0
2025-09-10 11:00:00,B1,0.5189,9.592,41.566,15.299,0.551,0.015161,0
2025-09-10 12:00:00,B1,0.5373,10.161,40.68,15.694,0.447,0.000862,0
2025-09-10 13:00:00,B1,0.5141,10.627,41.208,15.594,0.352,0.013751,0
2025-09-10 14:00:00,B1,0.5158,9.689,41.898,14.696,0.268,0.019426,0
2025-09-10 15:00:00,B1,0.5226,9.628,41.153,14.427,0.197,0.007946,0
2025-09-10 16:00:00,B1,0.5316,9.384,39.548,14.304,0.144,0.015335,0
2025-09-10 17:00:00,B1,0.5267,9.442,39.158,13.259,0.118,0.038987,0
2025-09-10 18:00:00,B1,0.5005,8.921,38.491,12.834,0.0,0.002052,0
2025-09-10 19:00:00,B1,0.5236,9.179,38.763,12.954,0.0,0.003427,0
2025-09-10 20:00:00,B1,0.525,10.286,38.518,12.687,0.0,0.001425,0
2025-09-10 21:00:00,B1,0.528,10.548,38.374,12.23,0.0,0.002011,0
2025-09-10 22:00:00,B1,0.5257,9.941,36.982,12.421,0.0,0.002564,0
2025-09-10 23:00:00,B1,0.5425,10.079,36.364,10.63,0.0,0.008004,0
2025-09-11 00:00:00,B1,0.5317,9.571,36.194,11.41,0.0,0.014309,0
2025-09-11 01:00:00,B1,0.5539,8.723,34.601,10.465,0.0,0.021117,0
2025-09-11 02:00:00,B1,0.559,9.725,34.041,10.595,0.0,0.004091,0
2025-09-11 03:00:00,B1,0.5708,9.689,32.504,11.165,0.0,0.01287,0
2025-09-11 04:00:00,B1,0.5509,9.865,34.276,10.071,0.626,0.001293,0
2025-09-11 05:00:00,B1,0.5572,9.379,34.173,11.615,0.826,0.04545,0
2025-09-11 06:00:00,B1,0.5639,9.461,34.599,11.491,1.228,0.019484,0
2025-09-11 07:00:00,B1,0.5719,9.81,35.47,12.996,1.762,0.032242,0
2025-09-11 08:00:00,B1,0.5378,9.854,36.699,13.442,2.391,0.000599,0
2025-09-11 09:00:00,B1,0.5559,9.349,38.079,15.321,3.086,0.003309,0
2025-09-11 10:00:00,B1,0.5576,9.473,41.027,16.976,3.82,0.006517,0
2025-09-11 11:00:00,B1,0.5472,8.913,43.924,19.337,4.566,0.027847,0
2025-09-11 12:00:00,B1,0.5543,9.293,47.671,21.838,5.3,0.034889,0
2025-09-11 13:00:00,B1,0.5339,9.371,51.883,25.2,5.999,0.023632,0
2025-09-11 14:00:00,B1,0.5344,10.401,58.058,27.692,6.642,0.056299,0
2025-09-11 15:00:00,B1,0.533,9.722,62.259,31.301,7.21,0.018974,0
2025-08-01 00:00:00,B2,0.0478,0.314,21.066,9.516,0.0,0.0059,0
2025-08-01 01:00:00,B2,0.0633,0.701,19.837,10.085,0.0,0.022984,0
2025-08-01 02:00:00,B2,0.0641,1.207,19.274,9.615,0.0,0.00361,0
2025-08-01 03:00:00,B2,0.0714,0.314,20.029,10.068,0.0,0.009068,0
2025-08-01 04:00:00,B2,0.0735,0.0,18.926,10.11,0.0,0.029949,0
2025-08-01 05:00:00,B2,0.0712,0.488,19.062,9.611,0.0,0.006731,0
2025-08-01 06:00:00,B2,0.0726,0.395,19.546,10.046,0.0,0.030885,0
2025-08-01 07:00:00,B2,0.0683,0.618,20.542,9.862,0.0,0.014727,0
2025-08-01 08:00:00,B2,0.0583,0.303,21.25,9.821,0.0,0.059209,0
2025-08-01 09:00:00,B2,0.0637,0.0,20.339,9.785,0.0,0.017372,0
2025-08-01 10:00:00,B2,0.0449,0.525,19.466,10.127,0.0,0.009957,0
2025-08-01 11:00:00,B2,0.059,0.0,20.067,10.299,0.0,0.027943,0
2025-08-01 12:00:00,B2,0.036,0.0,20.866,9.686,0.0,0.000465,0
2025-08-01 13:00:00,B2,0.0435,0.0,19.183,9.581,0.0,0.004517,0
2025-08-01 14:00:00,B2,0.0506,1.114,20.992,9.793,0.0,0.007525,0
2025-08-01 15:00:00,B2,0.0588,0.724,19.298,9.907,0.0,0.005159,0
2025-08-01 16:00:00,B2,0.0405,0.446,20.116,9.3,0.0,0.014635,0
2025-08-01 17:00:00,B2,0.0365,0.178,20.445,9.453,0.0,0.035372,0
2025-08-01 18:00:00,B2,0.0449,0.719,20.571,9.865,0.0,0.014219,0
2025-08-01 19:00:00,B2,0.0175,0.673,19.902,9.886,0.0,0.007508,0
2025-08-01 20:00:00,B2,0.0638,0.219,20.372,11.046,0.0,0.016905,0
2025-08-01 21:00:00,B2,0.0604,0.0,20.09,10.119,0.0,0.028944,0
2025-08-01 22:00:00,B2,0.0429,0.045,19.065,9.312,0.0,0.01977,0
2025-08-01 23:00:00,B2,0.0624,1.262,20.49,10.151,0.0,0.002891,0
2025-08-02 00:00:00,B2,0.061,0.208,19.698,10.49,0.0,0.032012,0
2025-08-02 01:00:00,B2,0.0781,0.711,18.931,9.545,0.0,0.03162,0
2025-08-02 02:00:00,B2,0.0618,0.016,19.247,9.596,0.0,0.02415,0
2025-08-02 03:00:00,B2,0.0827,0.435,19.355,11.509,0.0,0.024941,0
2025-08-02 04:00:00,B2,0.1017,0.547,20.565,9.374,0.0,0.033557,0
2025-08-02 05:00:00,B2,0.0802,0.005,19.895,9.857,0.0,0.023745,0
2025-08-02 06:00:00,B2,0.0935,1.144,20.743,10.167,0.0,0.019187,0
2025-08-02 07:00:00,B2,0.0842,0.448,20.279,9.789,0.0,0.007655,0
2025-08-02 08:00:00,B2,0.0832,0.251,19.59,10.032,0.0,0.006678,0
2025-08-02 09:00:00,B2,0.059,0.395,21.015,10.818,0.0,0.025752,0
2025-08-02 10:00:00,B2,0.079,0.0,19.792,8.945,0.0,0.000799,0
2025-08-02 11:00:00,B2,0.0793,1.291,19.768,9.963,0.0,0.041402,0
2025-08-02 12:00:00,B2,0.0787,0.106,20.252,10.063,0.0,0.020877,0
2025-08-02 13:00:00,B2,0.0624,0.257,19.689,10.184,0.0,0.012359,0
2025-08-02 14:00:00,B2,0.0554,1.428,19.747,10.03,0.0,0.065036,0
2025-08-02 15:00:00,B2,0.0391,0.836,19.941,9.942,0.0,0.023512,0
2025-08-02 16:00:00,B2,0.0509,0.217,20.267,9.456,0.0,0.006224,0
2025-08-02 17:00:00,B2,0.0487,0.799,20.292,9.991,0.0,0.038507,0
2025-08-02 18:00:00,B2,0.0469,0.0,18.915,9.042,0.0,0.005127,0
2025-08-02 19:00:00,B2,0.0467,0.547,19.041,9.372,0.0,0.015356,0
2025-08-02 20:00:00,B2,0.0397,0.798,21.102,10.149,0.0,0.021705,0
2025-08-02 21:00:00,B2,0.0592,0.282,20.081,9.435,0.0,0.00284,0
2025-08-02 22:00:00,B2,0.0728,0.831,20.674,10.246,0.0,0.017344,0
2025-08-02 23:00:00,B2,0.0498,1.073,19.228,11.481,0.0,0.022301,0
2025-08-03 00:00:00,B2,0.0737,0.338,20.598,10.266,0.0,0.012211,0
2025-08-03 01:00:00,B2,0.0674,0.751,19.101,9.262,0.0,0.013616,0
2025-08-03 02:00:00,B2,0.0898,0.619,19.648,11.217,0.0,0.019646,0
2025-08-03 03:00:00,B2,0.079,0.59,20.982,9.066,0.0,0.005235,0
2025-08-03 04:00:00,B2,0.1017,1.102,20.362,9.68,0.0,0.001658,0
2025-08-03 05:00:00,B2,0.1161,1.256,19.343,9.761,0.0,0.019495,0
2025-08-03 06:00:00,B2,0.1046,0.295,20.363,10.268,0.0,0.005393,0
2025-08-03 07:00:00,B2,0.09,0.915,20.803,10.237,0.0,0.054555,0
2025-08-03 08:00:00,B2,0.0989,0.787,20.661,9.906,0.0,0.034138,0
2025-08-03 09:00:00,B2,0.0983,0.223,19.706,10.622,0.0,0.026555,0
2025-08-03 10:00:00,B2,0.0957,1.166,19.625,9.802,0.0,0.00512,0
2025-08-03 11:00:00,B2,0.0761,0.439,20.465,10.275,0.0,0.016922,0
2025-08-03 12:00:00,B2,0.0729,0.792,19.336,10.419,0.0,0.018533,0
2025-08-03 13:00:00,B2,0.0788,1.102,19.286,9.571,0.0,0.020019,0
2025-08-03 14:00:00,B2,0.07,0.241,21.53,10.104,0.0,0.016769,0
2025-08-03 15:00:00,B2,0.0444,0.848,20.631,10.631,0.0,0.040113,0
2025-08-03 16:00:00,B2,0.0682,0.629,20.088,10.525,0.0,0.023182,0
2025-08-03 17:00:00,B2,0.0786,1.218,18.652,9.731,0.0,0.033241,0
